Song Name,Author,Classname,lyrics_available,lyrics_length,lyrics
Year Of The Cat,Al Stewart,lovemaking,True,1198,"On a morning from a Bogart movie
In a country where they turn back time
You go strolling through the crowd like Peter Lorre
Contemplating a crime
She comes out of the sun in a silk dress running
Like a watercolour in the rain
Don't bother asking for explanations
She'll just tell you that she came

In the year of the cat

She doesn't give you time for questions
As she locks up your arm in hers
And you follow till your sense of which direction
Completely disappears
By the blue tiled walls near the market stalls
There's a hidden door she leads you to
These days, she says, ""I feel my life!""
Just like a river running through

The year of the cat

Well, she looks at you so coolly
And her eyes shine like the moon in the sea
She comes in Incense and Patchouli
So, you take her to find what's waiting inside

The year of the cat


Well, morning comes and you're still with her
And the bus and the tourists are gone
And you've thrown away your choice and lost your ticket
So, you have to stay on
But, the drum beat strains of the night remain
In the rhythm of the new-born day
You know sometime you're bound to leave her
But, for now you're going to stay

In the year of the cat
Mm, year of the cat"
Berlin,Fisher-Z,perseverance,True,915,"These sore red eyes explore the room again
The signed pictures of film stars who stayed here in eras that knew of no wall
Berlin...Berlin...
Berlin...Berlin...
Berlin...Berlin...
Berlin...Berlin...
Part of the old world lives on this island in Germany
And still out there through the window at six in the morning
The essence survives
Berlin...Berlin...
Berlin...Berlin...
Berlin...Berlin...
Berlin...Berlin...
Come they told me, down to the dark clubs at night
They'll surprise you, the one's who are asleep when it's light
So outrangeous, like tropical birds in a cage
Out from underneath their stones
Berlin...Berlin...Berlin...Berlin...
Berlin...Berlin...
Berlin...Berlin...
Berlin...Berlin...
Berlin...Berlin...
Young faces new ideals, in search of paradise
They merge into the history, the theatre of memories
That make up the feel of
Berlin...Berlin...
Berlin...Berlin...
Berlin...Berlin...
Berlin...Berlin..."
Sultans Of Swing,Dire Straits,perseverance,True,1389,"You get a shiver in the dark
It's raining in the park, but meantime
South of the river, you stop
And you hold everything
A band is blowing Dixie, double-four time
You feel alright when you hear that music ring

Well, now you step inside
But you don't see too many faces
Coming in out of the rain
To hear the jazz go down
Competition in other places
Ah, but the horns, they're blowing that sound

Way on down south
Way on down south, London town

You check out guitar George
He knows all the chords
Mind, it's strictly rhythm
He doesn't want to make it cry or sing
Yes and an old guitar is all he can afford
When he gets up under the lights to play his thing

And Harry doesn't mind
If he doesn't make the scene
He's got a daytime job
He's doing alright
He can play the honky-tonk like anything
Saving it up for Friday night

With the Sultans
With the Sultans of Swing
Yeah

And a crowd of young boys
They're fooling around in the corner
Drunk and dressed in their best brown baggies
And their platform soles
They don't give a damn about any trumpet playing band
It ain't what they call Rock and Roll

And the Sultans
Yeah, the Sultans, they play Creole
Creole


And then the man
He steps right up to the microphone
And says at last
Just as the time bell rings
“Goodnight, now it's time to go home”
Then he makes it fast with one more thing

“We are the Sultans
We are the Sultans of Swing”"
Time After Time,Cyndi Lauper,heartbroken,True,1377,"Lyin' in my bed, I hear the clock tick and think of you
Caught up in circles, confusion is nothing new
Flashback, warm nights almost left behind
Suitcase of memories
Time after

Sometimes you picture me, I'm walkin' too far ahead
You're callin' to me, I can't hear what you've said
Then you say, ""Go slow"", I fall behind
The second hand unwinds

If you're lost, you can look and you will find me
Time after time
If you fall, I will catch you, I'll be waiting
Time after time
If you're lost, you can look and you will find me
Time after time
If you fall, I will catch you, (I'll be waiting) I will be waiting
Time after time

After my picture fades and darkness has turned to gray
Watchin' through windows, you're wondering if I'm okay
Secrets stolen from deep inside
The drum beats out of time

If you're lost, you can look and you will find me
Time after time
If you fall, I will catch you, I'll be waiting
Time after time


You say, ""Go slow,"" I fall behind
The second hand unwinds

If you're lost, you can look and you will find me
Time after time
If you fall, I will catch you, I'll be waiting
Time after time
If you're lost, you can look and you will find me
Time after time
If you fall, I will catch you, (I will be waiting) I will be waiting
Time after time

Time after time
Time after time
Time after time
Time after time
Time after time
Time after time
Time after
Time"
The City Of New Orleans,Arlo Gutherie,loneliness,True,1698,"Riding on the City of New Orleans,
Illinois Central, Monday morning rail
Fifteen cars and fifteen restless riders
Three conductors and twenty-five sacks of mail
All along the southbound odyssey
The train pulls out at Kankakee
Rolls along past houses, farms and fields
Passin' trains that have no names
Freight yards full of old black men
And the graveyards of the rusted automobiles
Good morning, America, how are you?
So Don't you know me I'm your native son
I'm the train they call The City of New Orleans
I'll be gone five hundred miles when the day is done
Dealin' cards with the old men in the club car
Penny a point ain't no one keepin' score
Won't you pass the paper bag that holds the bottle
Feel the wheels rumblin' 'neath the floor
And the sons of Pullman porters
And the sons of engineers
Ride their fathers' magic carpets made of steel
Mothers with their babes asleep
Are rockin' to the gentle beat
And the rhythm of the rails is all they feel
Good morning America how are you?
Don't you know me I'm your native son
I'm the train they call The City of New Orleans
I'll be gone five hundred miles when the day is done
Nighttime on The City of New Orleans
Changing cars in Memphis, Tennessee
Half way home, we'll be there by morning
Through the Mississippi darkness
Rolling down to the sea
And all the towns and people seem
To fade into a bad dream
And the steel rails still ain't heard the news
The conductor sings his songs again
The passengers will please refrain
This train's got the disappearing railroad blues
Good night, America, how are you?
Don't you know me I'm your native son
I'm the train they call The City of New Orleans
I'll be gone five hundred miles when the day is done"
House Of The Rising Sun,The Animals,perseverance,True,723,"There is a house in New Orleans
They call the Rising Sun
And it's been the ruin of many a poor boy
And, God, I know I'm one

My mother was a tailor
She sewed my new blue jeans
My father was a gamblin' man
Down in New Orleans

Now the only thing a gambler needs
Is a suitcase and a trunk
And the only time he's satisfied
Is when he's all drunk


Oh, mother, tell your children
Not to do what I have done
Spend your lives in sin and misery
In the House of the Rising Sun

Well, I got one foot on the platform
The other foot on the train
I'm goin' back to New Orleans
To wear that ball and chain

Well, there is a house in New Orleans
They call the Rising Sun
And it's been the ruin of many a poor boy
And, God, I know I'm one"
Layla,Derek & The Dominos,heartbroken,True,898,"What'll you do when you get lonely
And nobody's waiting by your side?
You've been runnin' and hidin' much too long
You know it's just your foolish pride

Layla
You've got me on my knees
Layla
I'm begging, darling, please
Layla
Darling, won't you ease my worried mind?

I tried to give you consolation
When your old man had let you down
Like a fool, I fell in love with you
It turned my whole world upside down

Layla
You've got me on my knees
Layla
I'm begging, darling, please
Layla
Darling, won't you ease my worried mind?

So make the best of the situation
Before I finally go insane
Please, don't say we'll never find a way
And tell me all my love's in vain

Layla
You've got me on my knees
Layla
I'm begging, darling, please
Layla
Darling, won't you ease my worried mind?
Layla (Layla)
You've got me on my knees
Layla
I'm begging, darling, please
Layla
Darling, won't you ease my worried mind?"
No Surrender,MID CITY,perseverance,True,1080,"These boys wanna know
But I'm gone
Burn my ashes now
Swing low sweet hope
The old guard's burning good boy how
Nobody in nobody out
No one taught me no better
Some fire twirling bleeding heart
No biggy
No surrender
So face it, the new wave
Your peace pipe was an honest mistake
But all good things in good time
No surrender
Gold star (star playaaahh) player
For my life I can't remember how
Blurred lines up in my apartment
That's last week kid
Don't remember now
Nobody in nobody out
No one taught me no better
Some fucking piss ant falls apart
No pity
No surrender
Face it, the new wave
Your peace pipe was an honest mistake
But all good things in good time
No surrender
So face it, the new way
You suffer sweet
All my sisters sing hey (hey)
All good things in good time
No surrender
Swing low sweet hope
All my chips on no surrender
Surrender
Face it, there's no way
The soft sell just gets harder to take
But all good things in good time
No surrender
But maybe I'm crazy
To sugarcoat the ends of days
And all good things in good time
No surrender
Surrender
Surrender
Surrender"
Looking Back,DROELOE,perseverance,True,592,"I've been up
I've been down
I've been kicked down to the ground
By the voices in my head
But you said

Life gets tough when you get older
That's why I raised a soldier
Fight this battle till the end

I've been up
I've been down
I've been kicked down to the ground
By the voices in my head
But you said

Life gets tough when you get older
That's why I raised a soldier
Fight this battle till the end

Life gets tough when you get older
That's why I raised a soldier
Fight this battle till the end

Life gets tough when you get older
That's why I raised a soldier
Fight this battle till the end"
Make Me Worse,Kings Of The City,perseverance,True,2780,"Mother, there's a side to me you don't know
Different to the child with the smile in your photos
Made some decisions, some wrong, some right
Now strangers call my number when I'm sleeping at night
But they're sinners too
And they'll only make me worse
Don't let me go
And roll away like a penny down a hole in a road

Like a fallen angel
I seek refuge in the valley of lonesome souls
With tales told of those taken from those of broken homes
I smoke the chung while my heart bleeds burgundy
Stuck on the title page, still yearning to turn the sheet
Observing the worst deceit
This book of lies got me shook of life
Still picturing crooked ties
I must've mistook for right
Getting nicked again and again
Whether the venom is peng
It severs several levels in head
But for some reason, I'm several levels ahead of these
Sheep and cattle, wannabes, wannabe street and battle
But many die in war, that's a fact
In the pursuit of glory, men will attack intact no looking back
Bang!
That's the sound of the cell door slam
In this hell is where they wanna dwell more, man
Criminal antics with villains that bang clips in nang whips
No bank slips just banquets with so much food!

Mother, there's a side to me you don't know
Different to the child with the smile in your photo
Made some decisions, some wrong, some right
Now strangers call my number when I'm sleeping at night
But they're sinners too
And they'll only make me worse
Don't let me go
And roll away like a penny down a hole in a road

Bumped into the devil up at the crossroads
Searching for lost souls
Picking them up in bulk like Costco's
And whoever's written my life movie
Done gave me some plot holes
But made me sharp enough so I clocked those
The times it was too late
The penny just dropped slow
People are scared when they shoot the sheriff
But not when they shot Os
And that's how far you go
To cop those designer jeans
And it's a no-brainer when you got these mindless needs
You mix in the anger inside these teens
With no parental guidance in the script
All you'll get is violent scenes
In the community
Want them to hear opportunity knock
They can't even see the opportunity
Ain't got the eyes for it
But got the hunger into destruction, they might pour it
They can't afford the cost but who's paying the price for it
And is it all worth it
Cause at the end of day, nobody's all perfect

Mother, there's a side to me you don't know
Different to the child with the smile in your photos
Made some decisions, some wrong, some right
Now strangers call my number when I'm sleeping at night
But they're sinners too
And they'll only make me worse
Don't let (don't let) me go
And roll away like a penny down a hole in a road

But they're sinners too
But they're sinners too
But they're sinners too
But they're sinners too"
